id;user_id;date;subtotal;discount;total;status;payment_type;shipping_cost;shipping_service;address_city;address_state;utm_source_medium;device_type
153074;16384489;29/02/2016 08:34;199.9;0;199.9;CANCELLED;BOLETO;20.04;Correios PAC;Cuiabá;MT;facebook / cpc;iOS
153075;81864;29/02/2016 08:37;179.9;0;179.9;CANCELLED;BOLETO;14.72;Correios PAC;Cachoeiro de Itapemirim;ES;criteo / web;MobileWeb
153076;16438474;29/02/2016 08:38;209.8;0;209.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
153077;271787;29/02/2016 08:57;84.9;0;102.96;DELIVERED;BOLETO;18.06;Correios eSedex;Caxias do Sul;RS;(direct) / (none);iOS
153078;280963;29/02/2016 08:59;169.9;0;184.6;DELIVERED;CREDIT CARD;14.7;Correios eSedex;Porto Alegre;RS;google / cpc;MobileWeb
153079;16404256;29/02/2016 09:01;54.9;0;69.62;DELIVERED;BOLETO;14.72;Correios PAC;Canudos do Vale;RS;iloveecommerce / cpc;MobileWeb
153080;5017888;29/02/2016 09:07;149.8;0;158.81;DELIVERED;BOLETO;9.01;Correios eSedex;São Paulo;SP;20510 / web;MobileWeb
153081;16438497;29/02/2016 09:16;74.9;0;82.38;DELIVERED;CREDIT CARD;7.48;Correios eSedex;São Paulo;SP;google / cpc;MobileWeb
153082;9767;29/02/2016 09:21;159.9;0;159.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
153083;4112987;29/02/2016 09:23;379.4;0;379.4;DELIVERED;CREDIT CARD;22.52;Correios PAC;Vitória da Conquista;BA;google / organic;MobileWeb
153084;16369775;29/02/2016 09:24;294.6;0;294.6;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / abandoned-cart;MobileWeb
153086;81864;29/02/2016 09:28;179.9;0;179.9;CANCELLED;BOLETO;14.72;Correios PAC;Cachoeiro de Itapemirim;ES;criteo / web;MobileWeb
153088;81864;29/02/2016 09:29;149.9;0;164.62;CANCELLED;BOLETO;14.72;Correios PAC;Cachoeiro de Itapemirim;ES;criteo / web;MobileWeb
153089;15621452;29/02/2016 09:30;789.3;0;789.3;CANCELLED;BOLETO;15.23;Correios PAC;Curitiba;PR;criteo / web;MobileWeb
153090;81864;29/02/2016 09:31;199.9;0;199.9;CANCELLED;BOLETO;14.72;Correios PAC;Cachoeiro de Itapemirim;ES;criteo / web;MobileWeb
153091;184713;29/02/2016 09:34;239.7;0;239.7;DELIVERED;CREDIT CARD;15.39;Correios PAC;Porto Alegre;RS;criteo / fbx;MobileWeb
153092;24460;29/02/2016 09:37;149.9;0;159.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Rio de Janeiro;RJ;google / organic;MobileWeb
153093;16360121;29/02/2016 09:43;254.6;0;254.6;DELIVERED;CREDIT CARD;15.39;Correios PAC;Brasília;DF;google / cpc;MobileWeb
153094;1401112;29/02/2016 09:44;149.9;0;165.72;CANCELLED;BOLETO;15.82;Correios eSedex;Uberlândia;MG; / (not set);iOS
153095;94450;29/02/2016 09:47;199.9;0;199.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
153096;16437815;29/02/2016 09:48;74.9;0;93.61;DELIVERED;CREDIT CARD;18.71;Correios PAC;Nossa Senhora do Socorro;SE;google / cpc;MobileWeb
153097;16366900;29/02/2016 09:53;589.6;0;589.6;DELIVERED;CREDIT CARD;20.44;Correios PAC;Rondonópolis;MT;email / newsletter;MobileWeb
153098;16359779;29/02/2016 09:55;1059.1;847.28;211.82;CANCELLED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;20510 / fbx;MobileWeb
153099;16359779;29/02/2016 09:58;59.9;47.92;18.14;CANCELLED;BOLETO;6.16;Carriers;São Paulo;SP;20510 / fbx;MobileWeb
153100;16368678;29/02/2016 09:59;389.7;0;389.7;DELIVERED;CREDIT CARD;11.86;Correios PAC;Franca;SP;google / organic;MobileWeb
153101;16369147;29/02/2016 10:02;339.8;0;339.8;DELIVERED;BOLETO;9.12;Correios eSedex;Rio de Janeiro;RJ;email / newsletter;MobileWeb
153102;16428705;29/02/2016 10:03;349.8;0;349.8;DELIVERED;CREDIT CARD;10.77;Correios PAC;Valinhos;SP;google / organic;MobileWeb
153104;16352444;29/02/2016 10:04;169.9;0;185.29;DELIVERED;BOLETO;15.39;Correios PAC;Brasília;DF;email / newsletter;MobileWeb
153105;250267;29/02/2016 10:04;194.6;0;194.6;DELIVERED;BOLETO;9.12;Correios eSedex;Rio de Janeiro;RJ;email / newsletter;MobileWeb
153107;16359779;29/02/2016 10:07;1059.1;847.28;211.82;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;20510 / fbx;MobileWeb
153108;166240;29/02/2016 10:10;964.2;771.36;192.84;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;mail.google.com / referral;MobileWeb
153109;291401;29/02/2016 10:13;204.7;0;204.7;DELIVERED;CREDIT CARD;13.32;Correios PAC;Itajaí;SC;email / newsletter;MobileWeb
153110;11389557;29/02/2016 10:16;169.9;0;177.38;DELIVERED;CREDIT CARD;7.48;Correios eSedex;São Paulo;SP;email / newsletter;MobileWeb
153111;16386761;29/02/2016 10:19;74.9;0;84.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Belo Horizonte;MG;email / abandoned-cart;iOS
153112;166240;29/02/2016 10:23;289.8;231.84;57.96;DELIVERED;BOLETO;9.9;Loggi Express;São Paulo;SP;mail.google.com / referral;MobileWeb
153113;7043379;29/02/2016 10:25;394.3;0;394.3;CANCELLED;BOLETO;14.72;Correios PAC;Santa Maria;RS;email / newsletter;MobileWeb
153114;16438517;29/02/2016 10:26;464.7;0;464.7;CANCELLED;BOLETO;13.86;Correios PAC;Betim;MG;facebook / CTA;MobileWeb
153115;28516;29/02/2016 10:26;199.8;0;199.8;CANCELLED;BOLETO;16.51;Correios eSedex;Salvador;BA;GLAM4YOU / POST BLOG GLAM4YOU;MobileWeb
153116;16436160;29/02/2016 10:29;1678.7;1342.96;335.74;DELIVERED;CREDIT CARD;14.9;Loggi Super Express;São Paulo;SP;email / newsletter;MobileWeb
153117;60302;29/02/2016 10:30;149.9;0;156.91;DELIVERED;CREDIT CARD;7.01;Carriers;Mogi das Cruzes;SP;email / newsletter;MobileWeb
153118;16378516;29/02/2016 10:33;74.8;0;74.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;facebook / cpc;MobileWeb
153119;16403607;29/02/2016 10:34;199.7;0;199.7;DELIVERED;BOLETO;11.86;Correios PAC;São José do Rio Preto;SP;email / newsletter;MobileWeb
153120;16406463;29/02/2016 10:38;579.6;0;594.38;DELIVERED;BOLETO;14.78;Correios eSedex;Rio de Janeiro;RJ;zanox / deeplink;MobileWeb
153121;16438532;29/02/2016 10:38;39.9;0;39.9;CANCELLED;POS-PAGO;0;Correios: PAC;BELO HORIZONTE;MG;NULL;iOS
153122;1148;29/02/2016 10:39;89.9;0;96.06;CANCELLED;BOLETO;6.16;Carriers;São Paulo;SP;(direct) / (none);MobileWeb
153123;6337598;29/02/2016 10:40;659.6;0;659.6;DELIVERED;BOLETO;11.86;Correios PAC;Itaí;SP;email / newsletter;MobileWeb
153124;16438516;29/02/2016 10:46;199.9;0;199.9;DELIVERED;CREDIT CARD;23.93;Correios PAC;Teresina;PI;google / cpc;MobileWeb
153126;301460;29/02/2016 10:46;1758.8;0;1758.8;DELIVERED;CREDIT CARD;20.77;Correios PAC;Erechim;RS;facebook / cpc;MobileWeb
153127;16354882;29/02/2016 10:47;289.8;0;289.8;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Belo Horizonte;MG;yahoo / organic;android
153128;13173942;29/02/2016 10:49;109.8;0;115.96;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;criteo / web;MobileWeb
153129;16423050;29/02/2016 10:50;129.9;0;147.96;DELIVERED;CREDIT CARD;18.06;Correios eSedex;Santa Maria;RS;email / abandoned-cart;MobileWeb
153130;16426926;29/02/2016 10:50;79.9;0;89.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / newsletter;MobileWeb
153131;16390324;29/02/2016 10:52;339.7;0;339.7;CANCELLED;BOLETO;9.9;Loggi Express;São Paulo;SP; / (not set);MobileWeb
153132;140420;29/02/2016 10:55;479.5;0;479.5;DELIVERED;BOLETO;15.39;Correios PAC;Vila Velha;ES;email / newsletter;MobileWeb
153133;16438532;29/02/2016 10:56;39.9;0;39.9;CANCELLED;POS-PAGO;0;Correios: PAC;BELO HORIZONTE;MG;NULL;iOS
153134;301460;29/02/2016 10:58;129.9;0;144.62;DELIVERED;CREDIT CARD;14.72;Correios PAC;Erechim;RS;facebook / cpc;MobileWeb
153135;43192;29/02/2016 10:59;299.5;0;299.5;DELIVERED;CREDIT CARD;15.68;Correios PAC;Santa Helena de Minas;MG;google / cpc;MobileWeb
153136;49159;29/02/2016 11:00;149.9;0;164.62;DELIVERED;CREDIT CARD;14.72;Correios PAC;Pelotas;RS;email / newsletter;MobileWeb
153137;16384489;29/02/2016 11:04;199.9;0;199.9;CANCELLED;BOLETO;20.04;Correios PAC;Cuiabá;MT;facebook / CTA;iOS
153138;16422476;29/02/2016 11:04;159.9;0;166.91;DELIVERED;CREDIT CARD;7.01;Carriers;Campinas;SP;email / newsletter;MobileWeb
153139;16359160;29/02/2016 11:07;1299.2;1039.36;259.84;DELIVERED;BOLETO;11.77;Correios eSedex;Guarulhos;SP;google / cpc;MobileWeb
153140;43079;29/02/2016 11:08;1429.3;0;1429.3;DELIVERED;BOLETO;20.26;Correios PAC;Porto Alegre;RS;google / organic;MobileWeb
153141;16429212;29/02/2016 11:10;99.9;0;106.06;CANCELLED;BOLETO;6.16;Carriers;São Paulo;SP;google / organic;MobileWeb
153143;72612;29/02/2016 11:11;709.5;0;709.5;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
153145;16438549;29/02/2016 11:12;169.9;0;192.69;DELIVERED;CREDIT CARD;22.79;Correios PAC;Floriano;PI;(direct) / (none);MobileWeb
153146;91413;29/02/2016 11:16;509.7;0;509.7;DELIVERED;CREDIT CARD;13.86;Correios PAC;Rio de Janeiro;RJ;email / newsletter;iOS
153147;19108;29/02/2016 11:19;169.9;0;184.68;DELIVERED;CREDIT CARD;14.78;Correios eSedex;Rio de Janeiro;RJ;email / newsletter;MobileWeb
153148;209446;29/02/2016 11:19;129.8;0;129.8;DELIVERED;CREDIT CARD;14.27;Correios PAC;Ponta Grossa;PR;facebook / cpc;MobileWeb
153149;16356581;29/02/2016 11:19;109.9;0;123.76;DELIVERED;BOLETO;13.86;Correios PAC;Belo Horizonte;MG;google / organic;MobileWeb
153150;16396225;29/02/2016 11:22;814;0;832.15;DELIVERED;CREDIT CARD;18.15;Correios eSedex;Belo Horizonte;MG;email / abandoned-cart;android
153151;274407;29/02/2016 11:22;1079.3;0;1079.3;DELIVERED;CREDIT CARD;16.6;Correios PAC;Rio de Janeiro;RJ;email / newsletter;iOS
153152;16386023;29/02/2016 11:24;309.8;0;309.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
153153;16374120;29/02/2016 11:25;1053.7;842.96;210.74;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;facebook / organic;MobileWeb
153155;16434013;29/02/2016 11:26;149.9;0;163.22;CANCELLED;BOLETO;13.32;Correios PAC;Três Rios;RJ;google / cpc;MobileWeb
153157;16429964;29/02/2016 11:27;189.8;0;189.8;DELIVERED;CREDIT CARD;14.27;Correios PAC;Uberlândia;MG;email / newsletter;MobileWeb
153159;144402;29/02/2016 11:27;359.8;0;359.8;CANCELLED;BOLETO;9.12;Correios eSedex;Niterói;RJ;email / newsletter;MobileWeb
153161;151392;29/02/2016 11:30;99.9;0;114.26;DELIVERED;CREDIT CARD;14.36;Correios PAC;Vila Velha;ES;facebook / cpc;MobileWeb
153162;16385449;29/02/2016 11:31;579.6;463.68;115.92;DELIVERED;CREDIT CARD;6.76;Carriers;São Paulo;SP;criteo / web;MobileWeb
153164;65788;29/02/2016 11:33;194.7;0;194.7;DELIVERED;CREDIT CARD;31.3;Correios PAC;Boa Vista;RR;email / newsletter;MobileWeb
153165;262456;29/02/2016 11:34;139.9;0;147.38;DELIVERED;BOLETO;7.48;Correios eSedex;Santo André;SP;google / organic;MobileWeb
153168;71895;29/02/2016 11:38;629.5;0;629.5;DELIVERED;CREDIT CARD;15.68;Correios PAC;Pitangui;MG;facebook / cpc;MobileWeb
153169;16438550;29/02/2016 11:39;809.4;0;809.4;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / cpc;MobileWeb
153171;16366680;29/02/2016 11:43;59.8;0;59.8;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;email / abandoned-cart;MobileWeb
153172;54051;29/02/2016 11:47;104.9;0;113.48;DELIVERED;BOLETO;8.58;Correios eSedex;Jundiaí;SP;email / abandoned-cart;MobileWeb
153173;191469;29/02/2016 11:48;1149.3;0;1149.3;DELIVERED;CREDIT CARD;16.6;Correios PAC;São José;SC;google / organic;MobileWeb
153174;16422613;29/02/2016 11:48;179.7;0;179.7;DELIVERED;CREDIT CARD;7.48;Correios eSedex;Jandira;SP;email / newsletter;MobileWeb
153175;16438570;29/02/2016 11:49;199.7;0;199.7;DELIVERED;CREDIT CARD;14.27;Correios PAC;Maringá;PR;google / cpc;iOS
153176;16431335;29/02/2016 11:50;84.9;0;84.9;CANCELLED;BOLETO;14.36;Correios PAC;Porto Alegre;RS;email / abandoned-cart;MobileWeb
153177;16354747;29/02/2016 11:56;109.9;0;119.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / newsletter;MobileWeb
153178;16438577;29/02/2016 12:00;1034.3;0;1034.3;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / cpc;MobileWeb
153179;16370367;29/02/2016 12:00;509.6;0;509.6;DELIVERED;BOLETO;15.39;Correios PAC;Brasília;DF;google / organic;MobileWeb
153180;46967;29/02/2016 12:03;329.8;0;329.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / cpc;MobileWeb
153181;16415133;29/02/2016 12:04;579.5;0;579.5;DELIVERED;CREDIT CARD;14.9;Loggi Super Express;São Paulo;SP;email / newsletter;MobileWeb
153182;16365136;29/02/2016 12:09;124.8;0;144.84;DELIVERED;CREDIT CARD;20.04;Correios PAC;Salvador;BA;google / cpc;iOS
153183;87354;29/02/2016 12:21;269.7;0;269.7;CANCELLED;BOLETO;9.12;Correios eSedex;Rio de Janeiro;RJ;youtube / organic;MobileWeb
153184;16416541;29/02/2016 12:27;364.4;0;364.4;DELIVERED;CREDITS;9.9;Loggi Express;São Paulo;SP;criteo / web;MobileWeb
153185;87354;29/02/2016 12:27;169.9;0;169.9;CANCELLED;BOLETO;13.86;Correios PAC;Rio de Janeiro;RJ;youtube / organic;MobileWeb
153186;147843;29/02/2016 12:27;419.7;335.76;83.94;DELIVERED;BOLETO;6.76;Carriers;São Paulo;SP;email / newsletter;MobileWeb
153187;16389019;29/02/2016 12:27;239.8;0;239.8;DELIVERED;BOLETO;10.05;Correios PAC;Penápolis;SP;email / newsletter;MobileWeb
153188;16421600;29/02/2016 12:32;169.9;0;169.9;DELIVERED;BOLETO;22.79;Correios PAC;Juazeiro do Norte;CE;email / newsletter;MobileWeb
153189;16374067;29/02/2016 12:33;79.9;0;94.26;DELIVERED;CREDIT CARD;14.36;Correios PAC;São Leopoldo;RS;(direct) / (none);MobileWeb
153190;13100021;29/02/2016 12:37;359.7;0;359.7;DELIVERED;BOLETO;19.08;Correios PAC;Tangará da Serra;MT;google / organic;MobileWeb
153191;271464;29/02/2016 12:37;269.8;215.84;53.96;DELIVERED;BOLETO;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
153192;16404436;29/02/2016 12:38;69.9;0;69.9;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Curitiba;PR;email / newsletter;MobileWeb
153193;16435590;29/02/2016 12:39;319.7;0;319.7;DELIVERED;CREDIT CARD;14.27;Correios PAC;Uberlândia;MG;email / welcome;iOS
153194;1401112;29/02/2016 12:39;149.9;0;165.72;DELIVERED;CREDIT CARD;15.82;Correios eSedex;Uberlândia;MG;email / abandoned-cart;iOS
153196;256503;29/02/2016 12:46;99.9;0;99.9;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;email / newsletter;MobileWeb
153197;16400615;29/02/2016 12:47;94.9;0;102.38;DELIVERED;CREDIT CARD;7.48;Correios eSedex;São Paulo;SP;google / organic;MobileWeb
153198;1407484;29/02/2016 12:48;199.6;0;199.6;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / newsletter;iOS
153199;16429759;29/02/2016 12:50;214.6;0;214.6;DELIVERED;CREDITS;8.58;Correios eSedex;Araraquara;SP;facebook / cpc;MobileWeb
153200;8095067;29/02/2016 12:51;169.9;0;192.69;CANCELLED;BOLETO;22.79;Correios PAC;Pesqueira;PE;br.search.yahoo.com / referral;MobileWeb
153201;15677176;29/02/2016 12:54;319.8;0;334.58;DELIVERED;CREDIT CARD;14.78;Correios eSedex;Rio de Janeiro;RJ;google / cpc;MobileWeb
153202;137601;29/02/2016 12:56;144.6;0;153.72;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Belo Horizonte;MG;email / abandoned-cart;MobileWeb
153203;296430;29/02/2016 13:01;259.8;0;259.8;DELIVERED;CREDIT CARD;16.51;Correios eSedex;Cuiabá;MT;facebook / cpc;MobileWeb
153204;16400947;29/02/2016 13:02;299.5;30;269.5;DELIVERED;CREDIT CARD;8.18;Carriers;São Bernardo do Campo;SP;email / abandoned-cart;MobileWeb
153205;16356711;29/02/2016 13:08;404.7;0;404.7;DELIVERED;CREDIT CARD;13.86;Correios PAC;Curitiba;PR;email / newsletter;MobileWeb
153206;16385580;29/02/2016 13:13;359.7;0;359.7;DELIVERED;CREDIT CARD;14.9;Loggi Super Express;São Paulo;SP; / (not set);MobileWeb
153207;288504;29/02/2016 13:16;179.8;0;179.8;CANCELLED;BOLETO;13.86;Correios PAC;Belo Horizonte;MG;criteo / web;MobileWeb
153208;11377012;29/02/2016 13:17;419.7;0;419.7;DELIVERED;CREDIT CARD;14.9;Loggi Super Express;São Paulo;SP;email / newsletter;MobileWeb
153209;16390272;29/02/2016 13:18;189.9;0;189.9;DELIVERED;CREDIT CARD;15.77;Correios PAC;Carazinho;RS;facebook / cpc;MobileWeb
153210;16438607;29/02/2016 13:19;49.9;0;57.38;CANCELLED;BOLETO;7.48;Correios eSedex;Barueri;SP;google / cpc;MobileWeb
153211;16438609;29/02/2016 13:20;499.7;0;499.7;DELIVERED;BOLETO;13.86;Correios PAC;Florianópolis;SC; / (not set);MobileWeb
153212;93433;29/02/2016 13:22;279.8;0;279.8;CANCELLED;BOLETO;13.32;Correios PAC;Concórdia;SC;email / newsletter;MobileWeb
153213;16382552;29/02/2016 13:24;159.8;0;169.7;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
153214;16359425;29/02/2016 13:27;539.6;0;539.6;DELIVERED;CREDIT CARD;10.77;Correios PAC;Campinas;SP;zanox / deeplink;MobileWeb
153215;57384;29/02/2016 13:27;299.8;0;299.8;DELIVERED;BOLETO;9.9;Loggi Express;São Paulo;SP;email / newsletter;iOS
153216;16391861;29/02/2016 13:31;199.9;0;199.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / cpc;MobileWeb
153217;43214;29/02/2016 13:32;109.9;0;124.17;CANCELLED;BOLETO;14.27;Correios PAC;Ponta Grossa;PR;facebook / cpc;MobileWeb
153218;16438617;29/02/2016 13:32;59.9;0;69.95;DELIVERED;CREDIT CARD;10.05;Correios PAC;Serrana;SP;criteo / fbx;MobileWeb
153219;16387991;29/02/2016 13:36;1394;1115.2;278.8;DELIVERED;BOLETO;14.9;Loggi Super Express;São Paulo;SP;youtube / organic;MobileWeb
153220;16381336;29/02/2016 13:39;69.9;0;79.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Rio de Janeiro;RJ;20510 / mobile;android
153221;16416534;29/02/2016 13:43;169.8;0;169.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;pinterest.com / referral;MobileWeb
153222;3612112;29/02/2016 13:45;294.6;50;244.6;DELIVERED;BOLETO;8.18;Carriers;Taboão da Serra;SP; / (not set);MobileWeb
153223;152796;29/02/2016 13:46;299.8;0;299.8;DELIVERED;BOLETO;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
153224;16438619;29/02/2016 13:50;179.9;0;179.9;DELIVERED;CREDIT CARD;10.77;Correios PAC;Campinas;SP;google / cpc;MobileWeb
153225;139671;29/02/2016 13:51;219.8;0;219.8;DELIVERED;BOLETO;8.58;Correios eSedex;Araraquara;SP;email / newsletter;MobileWeb
153226;273390;29/02/2016 13:52;99.9;0;116.41;DELIVERED;CREDIT CARD;16.51;Correios eSedex;Recife;PE;google / cpc;MobileWeb
153227;16438632;29/02/2016 14:00;139.9;0;148.48;DELIVERED;CREDIT CARD;8.58;Correios eSedex;Campinas;SP;google / organic;MobileWeb
153228;16434454;29/02/2016 14:02;179.7;30;149.7;CANCELLED;BOLETO;9.12;Correios eSedex;Curitiba;PR;criteo / web;MobileWeb
153229;8703;29/02/2016 14:03;79.7;0;87.18;DELIVERED;CREDIT CARD;7.48;Correios eSedex;São Paulo;SP;criteo / web;MobileWeb
153230;16428625;29/02/2016 14:05;339.7;0;366.52;DELIVERED;CREDIT CARD;26.82;Correios eSedex;João Pessoa;PB;20510 / web;MobileWeb
153231;12883;29/02/2016 14:11;479.7;383.76;95.94;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;criteo / web;MobileWeb
153232;16438639;29/02/2016 14:13;149.9;0;163.76;DELIVERED;BOLETO;13.86;Correios PAC;Rio de Janeiro;RJ;google / cpc;MobileWeb
153233;175206;29/02/2016 14:13;159.9;0;167.38;DELIVERED;CREDIT CARD;7.48;Correios eSedex;Santo André;SP;email / newsletter;MobileWeb
153234;8248432;29/02/2016 14:19;929.3;0;929.3;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / newsletter;MobileWeb
153235;16438638;29/02/2016 14:21;179.9;0;179.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
153236;264554;29/02/2016 14:27;224.7;0;224.7;DELIVERED;CREDIT CARD;10.77;Correios PAC;Bauru;SP;google / organic;MobileWeb
153237;75896;29/02/2016 14:27;194.7;0;194.7;DELIVERED;CREDIT CARD;15.39;Correios PAC;Brasília;DF;email / abandoned-cart;MobileWeb
153238;16359127;29/02/2016 14:28;1309.2;1047.36;261.84;DELIVERED;CREDIT CARD;14.9;Loggi Super Express;São Paulo;SP;google / organic;MobileWeb
153239;16438643;29/02/2016 14:30;119.9;0;129.02;CANCELLED;BOLETO;9.12;Correios eSedex;Betim;MG;facebook / cpc;MobileWeb
153240;16426907;29/02/2016 14:34;159.8;0;166.56;DELIVERED;BOLETO;6.76;Carriers;São Paulo;SP;google / organic;MobileWeb
153241;16438655;29/02/2016 14:34;699.6;0;713.54;DELIVERED;BOLETO;13.94;Carriers;Hortolândia;SP;google / organic;MobileWeb
153242;16438653;29/02/2016 14:35;359.8;0;359.8;CANCELLED;BOLETO;9.9;Loggi Express;São Paulo;SP;google / cpc;MobileWeb
153243;135883;29/02/2016 14:38;339.8;0;339.8;CANCELLED;BOLETO;15.77;Correios PAC;Pelotas;RS;email / newsletter;iOS
153244;5217114;29/02/2016 14:40;319.8;0;319.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / newsletter;MobileWeb
153245;16438532;29/02/2016 14:42;39.9;0;39.9;CANCELLED;POS-PAGO;0;Correios: PAC;BELO HORIZONTE;MG;NULL;iOS
153246;144338;29/02/2016 14:45;809.4;0;809.4;DELIVERED;CREDIT CARD;16.95;Correios PAC;Porto Alegre;RS;google / cpc;iOS
153247;16438582;29/02/2016 14:45;109.9;0;125.67;DELIVERED;CREDIT CARD;15.77;Correios PAC;Ijuí;RS;criteo / web;MobileWeb
153248;16406878;29/02/2016 14:48;189.8;0;189.8;DELIVERED;CREDIT CARD;22.34;Correios PAC;Belém;PA;email / newsletter;MobileWeb
153249;16410946;29/02/2016 14:49;654.5;0;654.5;DELIVERED;BOLETO;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
153250;16350892;29/02/2016 14:51;934.2;747.36;186.84;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
153251;42809;29/02/2016 14:51;1479;0;1479;CANCELLED;BOLETO;26.96;Correios PAC;JURUENA;MT;google / organic;MobileWeb
153254;16430685;29/02/2016 14:57;119.8;0;129.85;CANCELLED;BOLETO;10.05;Correios PAC;Caxambu;MG;google / organic;MobileWeb
153255;256503;29/02/2016 14:58;349.8;0;349.8;CANCELLED;BOLETO;14.9;Loggi Super Express;São Paulo;SP;zanox / deeplink;MobileWeb
153256;268695;29/02/2016 14:59;179.9;0;179.9;DELIVERED;CREDIT CARD;14.36;Correios PAC;Brasília;DF;google / cpc;MobileWeb
153257;16438660;29/02/2016 15:00;169.8;0;177.28;DELIVERED;CREDIT CARD;7.48;Correios eSedex;São Paulo;SP;google / cpc;iOS
153258;16438672;29/02/2016 15:01;219.8;0;219.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;facebook / cpc;MobileWeb
153259;16438633;29/02/2016 15:01;279.6;30;249.6;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;zanox / deeplink;MobileWeb
153260;16425720;29/02/2016 15:01;224.5;0;224.5;DELIVERED;CREDIT CARD;7.32;Carriers;Guarulhos;SP;google / organic;MobileWeb
153261;16390324;29/02/2016 15:02;204.8;0;204.8;CANCELLED;BOLETO;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
153262;13184555;29/02/2016 15:03;109.9;0;118.48;DELIVERED;CREDITS;8.58;Correios eSedex;Sorocaba;SP;email / newsletter;MobileWeb
153263;25686;29/02/2016 15:04;319.8;0;319.8;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Florianópolis;SC;email / newsletter;MobileWeb
153264;16438676;29/02/2016 15:05;169.9;0;179.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Curitiba;PR;google / cpc;MobileWeb
153265;16390324;29/02/2016 15:10;229.8;0;229.8;CANCELLED;BOLETO;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
153266;81864;29/02/2016 15:20;174.8;0;174.8;CANCELLED;BOLETO;15.77;Correios PAC;Cachoeiro de Itapemirim;ES;20510 / fbx;MobileWeb
153267;16437721;29/02/2016 15:23;109.9;0;124.6;DELIVERED;CREDIT CARD;14.7;Correios eSedex;Brasília;DF;facebook / cpc;MobileWeb
